sourceId,eventType,eventTime,currentAggregateRate
17,SOURCE_ON,482.98565603189326,12.0
15,SOURCE_ON,483.0656958174932,13.0
18,SOURCE_ON,483.07348775257236,14.0
9,SOURCE_ON,483.08718720679326,15.0
16,SOURCE_OFF,483.1459282324826,14.0
5,SOURCE_OFF,483.21848646688744,13.0
0,SOURCE_OFF,483.3656875913231,12.0
13,SOURCE_OFF,483.78473006682583,11.0
2,SOURCE_ON,484.01145215712944,12.0
6,SOURCE_ON,484.05734652826806,13.0
14,SOURCE_OFF,484.264296140389,12.0
1,SOURCE_ON,484.2649892548707,13.0
16,SOURCE_ON,484.2657163110274,14.0
18,SOURCE_OFF,484.3643111305263,13.0
9,SOURCE_OFF,484.402157988425,12.0
0,SOURCE_ON,484.56414366566094,13.0
17,SOURCE_OFF,484.8564508118358,12.0
3,SOURCE_ON,484.90887370290955,13.0
2,SOURCE_OFF,485.4678334264531,12.0
5,SOURCE_ON,485.5330537885241,13.0
15,SOURCE_OFF,485.5516050848055,12.0
9,SOURCE_ON,485.7645573524376,13.0
1,SOURCE_OFF,485.917375715906,12.0
17,SOURCE_ON,485.9679346018078,13.0
3,SOURCE_OFF,486.0219633785135,12.0
13,SOURCE_ON,486.1045477136394,13.0
16,SOURCE_OFF,486.11727573507494,12.0
11,SOURCE_OFF,486.27216745294623,11.0
0,SOURCE_OFF,486.3316788590186,10.0
2,SOURCE_ON,486.6202984613497,11.0
19,SOURCE_OFF,486.8840667591352,10.0
3,SOURCE_ON,487.0398464254028,11.0
6,SOURCE_OFF,487.07664714631153,10.0
5,SOURCE_OFF,487.27893910838145,9.0
12,SOURCE_OFF,487.4488982202393,8.0
1,SOURCE_ON,487.5866747001633,9.0
13,SOURCE_OFF,487.7326868040934,8.0
16,SOURCE_ON,487.7842310523792,9.0
11,SOURCE_ON,488.0875886317596,10.0
19,SOURCE_ON,488.2750373593326,11.0
6,SOURCE_ON,488.298803497244,12.0
7,SOURCE_OFF,488.4273909994311,11.0
9,SOURCE_OFF,488.4616877418235,10.0
2,SOURCE_OFF,488.58903182679353,9.0
1,SOURCE_OFF,488.65710728582104,8.0
0,SOURCE_ON,488.83210388114446,9.0
12,SOURCE_ON,489.0546962316627,10.0
3,SOURCE_OFF,489.19774255446293,9.0
13,SOURCE_ON,489.3655363916173,10.0
19,SOURCE_OFF,489.43450247394117,9.0
6,SOURCE_OFF,489.5923809892313,8.0
2,SOURCE_ON,489.8910029595704,9.0
7,SOURCE_ON,489.91650356470075,10.0
3,SOURCE_ON,490.20119617557486,11.0
11,SOURCE_OFF,490.2543150674904,10.0
12,SOURCE_OFF,490.351932287395,9.0
16,SOURCE_OFF,490.40805237608294,8.0
4,SOURCE_OFF,490.45989187111013,7.0
0,SOURCE_OFF,490.4738733466387,6.0
9,SOURCE_ON,490.53837867930866,7.0
13,SOURCE_OFF,490.6450469434403,6.0
19,SOURCE_ON,490.7733443692055,7.0
15,SOURCE_ON,490.89365059969936,8.0
7,SOURCE_OFF,491.0655606910906,7.0
2,SOURCE_OFF,491.1552000337949,6.0
6,SOURCE_ON,491.4568893576228,7.0
4,SOURCE_ON,491.46564604787505,8.0
14,SOURCE_ON,491.6235669575245,9.0
11,SOURCE_ON,491.87467998242414,10.0
17,SOURCE_OFF,492.1027422910078,9.0
9,SOURCE_OFF,492.2927877221724,8.0
13,SOURCE_ON,492.3487901457209,9.0
2,SOURCE_ON,492.44160297093947,10.0
5,SOURCE_ON,492.514173519431,11.0
15,SOURCE_OFF,492.52276108186703,10.0
14,SOURCE_OFF,492.7020237560737,9.0
4,SOURCE_OFF,493.08480541935455,8.0
11,SOURCE_OFF,493.10842008462333,7.0
12,SOURCE_ON,493.1313509345266,8.0
6,SOURCE_OFF,493.1575063135992,7.0
3,SOURCE_OFF,493.2507482235053,6.0
2,SOURCE_OFF,493.485241397583,5.0
14,SOURCE_ON,493.748545385186,6.0
17,SOURCE_ON,493.9114815394372,7.0
9,SOURCE_ON,494.01364052473065,8.0
13,SOURCE_OFF,494.11819436372707,7.0
4,SOURCE_ON,494.17792846184085,8.0
7,SOURCE_ON,494.1838531322001,9.0
5,SOURCE_OFF,494.1961837639572,8.0
3,SOURCE_ON,494.3155363204643,9.0
6,SOURCE_ON,494.87838853189055,10.0
14,SOURCE_OFF,494.9733630111465,9.0
16,SOURCE_ON,495.10840316537553,10.0
2,SOURCE_ON,495.20216527183885,11.0
12,SOURCE_OFF,495.45767847688154,10.0
5,SOURCE_ON,495.76715967090894,11.0
17,SOURCE_OFF,495.91524983891003,10.0
15,SOURCE_ON,496.0899290165459,11.0
13,SOURCE_ON,496.15660531264035,12.0
9,SOURCE_OFF,496.1723927896144,11.0
2,SOURCE_OFF,496.23897445023755,10.0
16,SOURCE_OFF,496.3881433786321,9.0
1,SOURCE_ON,496.60262793595325,10.0
4,SOURCE_OFF,496.66234882771556,9.0
3,SOURCE_OFF,496.7236312999428,8.0
17,SOURCE_ON,497.1486924677489,9.0
5,SOURCE_OFF,497.33182239248737,8.0
15,SOURCE_OFF,497.36309670738405,7.0
12,SOURCE_ON,497.3954780560976,8.0
9,SOURCE_ON,497.6132796650972,9.0
3,SOURCE_ON,498.1010808978825,10.0
7,SOURCE_OFF,498.4522544305325,9.0
5,SOURCE_ON,498.47792324270426,10.0
12,SOURCE_OFF,498.56018217802296,9.0
16,SOURCE_ON,498.64139309468464,10.0
17,SOURCE_OFF,498.91903541373426,9.0
4,SOURCE_ON,499.0425218873073,10.0
6,SOURCE_OFF,499.0968388741776,9.0
1,SOURCE_OFF,499.20702739961007,8.0
3,SOURCE_OFF,499.207681542868,7.0
9,SOURCE_OFF,499.3276862511534,6.0
13,SOURCE_OFF,499.46247625150835,5.0
2,SOURCE_ON,499.76572730041323,6.0
5,SOURCE_OFF,499.825375205855,5.0
16,SOURCE_OFF,500.0487658631652,4.0
17,SOURCE_ON,500.2363506774566,5.0
1,SOURCE_ON,500.5343299330855,6.0
12,SOURCE_ON,500.56924829348236,7.0
7,SOURCE_ON,500.74447033621476,8.0
3,SOURCE_ON,500.9744512851895,9.0
9,SOURCE_ON,501.60678910020124,10.0
6,SOURCE_ON,501.7487397321771,11.0
13,SOURCE_ON,501.7645450725802,12.0
16,SOURCE_ON,501.87667738946624,13.0
5,SOURCE_ON,501.8864053980324,14.0
12,SOURCE_OFF,501.92051547658644,13.0
2,SOURCE_OFF,502.0722503116447,12.0
17,SOURCE_OFF,502.20089148199116,11.0
4,SOURCE_OFF,502.23324130072285,10.0
19,SOURCE_OFF,502.3999073054885,9.0
16,SOURCE_OFF,502.90699714365314,8.0
13,SOURCE_OFF,502.9726630983711,7.0
3,SOURCE_OFF,503.1436422430874,6.0
9,SOURCE_OFF,503.4808636158726,5.0
2,SOURCE_ON,503.5720450083164,6.0
19,SOURCE_ON,503.9254201771312,7.0
13,SOURCE_ON,504.20768093030614,8.0
1,SOURCE_OFF,504.5988133278363,7.0
3,SOURCE_ON,504.610796007356,8.0
16,SOURCE_ON,504.7607140976584,9.0
17,SOURCE_ON,504.89372112799254,10.0
12,SOURCE_ON,505.1921778737198,11.0
13,SOURCE_OFF,505.44196859064135,10.0
7,SOURCE_OFF,505.49047089237035,9.0
9,SOURCE_ON,505.57052478722227,10.0
16,SOURCE_OFF,505.76837669608904,9.0
3,SOURCE_OFF,505.8782233500173,8.0
2,SOURCE_OFF,506.0435601310054,7.0
13,SOURCE_ON,506.69853137942306,8.0
9,SOURCE_OFF,506.73419629015126,7.0
18,SOURCE_ON,506.94787911488925,8.0
2,SOURCE_ON,507.09493152544803,9.0
7,SOURCE_ON,507.4062837665966,10.0
16,SOURCE_ON,507.4701748823445,11.0
1,SOURCE_ON,507.51715647411095,12.0
3,SOURCE_ON,507.5501896060256,13.0
9,SOURCE_ON,507.93393295585497,14.0
12,SOURCE_OFF,508.23566234374607,13.0
16,SOURCE_OFF,508.5015603103486,12.0
5,SOURCE_OFF,508.5402385951563,11.0
3,SOURCE_OFF,508.7575049709916,10.0
9,SOURCE_OFF,509.0140367387995,9.0
14,SOURCE_ON,509.038637297368,10.0
0,SOURCE_ON,509.3777733246799,11.0
18,SOURCE_OFF,509.7331575658321,10.0
5,SOURCE_ON,509.79103637333264,11.0
3,SOURCE_ON,509.90440059965437,12.0
16,SOURCE_ON,510.03505189620284,13.0
9,SOURCE_ON,510.356280808615,14.0
13,SOURCE_OFF,510.6697482035069,13.0
1,SOURCE_OFF,510.8495481761855,12.0
5,SOURCE_OFF,510.8816652698482,11.0
3,SOURCE_OFF,511.2623734991656,10.0
16,SOURCE_OFF,511.7712075256065,9.0
18,SOURCE_ON,511.77172292164494,10.0
13,SOURCE_ON,511.8507069027753,11.0
12,SOURCE_ON,511.9011858095862,12.0
5,SOURCE_ON,512.2145641769566,13.0
3,SOURCE_ON,512.543272684857,14.0
4,SOURCE_ON,512.5571438262346,15.0
16,SOURCE_ON,513.0768629063593,16.0
18,SOURCE_OFF,513.2490330874234,15.0
1,SOURCE_ON,513.2795367837957,16.0
12,SOURCE_OFF,513.5580312103737,15.0
4,SOURCE_OFF,513.7447687843601,14.0
14,SOURCE_OFF,513.8294627731298,13.0
6,SOURCE_OFF,513.9844868946009,12.0
5,SOURCE_OFF,514.2559222361729,11.0
1,SOURCE_OFF,515.066716466306,10.0
13,SOURCE_OFF,515.100761819696,9.0
16,SOURCE_OFF,515.3065804767098,8.0
5,SOURCE_ON,515.8875877852806,9.0
11,SOURCE_ON,516.1398668840376,10.0
13,SOURCE_ON,516.5109155420187,11.0
17,SOURCE_OFF,516.5792797311244,10.0
1,SOURCE_ON,517.020095206068,11.0
14,SOURCE_ON,517.3188455428976,12.0
11,SOURCE_OFF,517.7259471279912,11.0
3,SOURCE_OFF,518.3664898436369,10.0
19,SOURCE_OFF,518.3732894749648,9.0
5,SOURCE_OFF,518.3863593878568,8.0
1,SOURCE_OFF,518.4148788162217,7.0
17,SOURCE_ON,518.64679239608,8.0
11,SOURCE_ON,518.8102049323084,9.0
14,SOURCE_OFF,518.8662235411001,8.0
4,SOURCE_ON,519.2381878353311,9.0
16,SOURCE_ON,519.3065672712954,10.0
5,SOURCE_ON,519.5877779546014,11.0
1,SOURCE_ON,519.8184644184673,12.0
13,SOURCE_OFF,520.0911004372693,11.0
11,SOURCE_OFF,520.1733194659495,10.0
9,SOURCE_OFF,520.2347794887544,9.0
17,SOURCE_OFF,520.2817815152985,8.0
18,SOURCE_ON,520.349228997911,9.0
12,SOURCE_ON,520.577206658305,10.0
1,SOURCE_OFF,520.9708778409208,9.0
5,SOURCE_OFF,520.998055278392,8.0
3,SOURCE_ON,521.0381440078005,9.0
11,SOURCE_ON,521.2466133786885,10.0
17,SOURCE_ON,521.366497003651,11.0
18,SOURCE_OFF,521.4500638216067,10.0
4,SOURCE_OFF,521.6460385996189,9.0
1,SOURCE_ON,522.1533887370227,10.0
3,SOURCE_OFF,522.2515026154686,9.0
9,SOURCE_ON,522.3651208541885,10.0
5,SOURCE_ON,522.4905557995612,11.0
11,SOURCE_OFF,522.6018947187395,10.0
18,SOURCE_ON,522.6051949067833,11.0
13,SOURCE_ON,522.7696390329313,12.0
4,SOURCE_ON,522.7952812815684,13.0
1,SOURCE_OFF,523.3418426818733,12.0
7,SOURCE_OFF,523.40127745837,11.0
19,SOURCE_ON,523.5160807297706,12.0
18,SOURCE_OFF,523.7436720552533,11.0
11,SOURCE_ON,523.8304740512499,12.0
13,SOURCE_OFF,524.0518913051984,11.0
14,SOURCE_ON,524.1833615504862,12.0
4,SOURCE_OFF,524.3047791919224,11.0
9,SOURCE_OFF,524.4695824888482,10.0
3,SOURCE_ON,524.4858046780435,11.0
5,SOURCE_OFF,524.6053582150021,10.0
14,SOURCE_OFF,525.2446945785077,9.0
12,SOURCE_OFF,525.361020258284,8.0
13,SOURCE_ON,525.3881165723485,9.0
7,SOURCE_ON,525.5755693403081,10.0
5,SOURCE_ON,525.6612381713752,11.0
17,SOURCE_OFF,525.7905674232173,10.0
9,SOURCE_ON,525.9248448293621,11.0
18,SOURCE_ON,525.9788125164156,12.0
4,SOURCE_ON,526.7569997450474,13.0
5,SOURCE_OFF,526.9419089852589,12.0
19,SOURCE_OFF,527.030855713005,11.0
13,SOURCE_OFF,527.1748703820273,10.0
9,SOURCE_OFF,527.2440151172392,9.0
3,SOURCE_OFF,527.3292102329006,8.0
1,SOURCE_ON,527.3984016166133,9.0
19,SOURCE_ON,528.1374041649852,10.0
4,SOURCE_OFF,528.4199014692247,9.0
7,SOURCE_OFF,528.6550190251871,8.0
3,SOURCE_ON,528.7460889476644,9.0
5,SOURCE_ON,529.2121222373768,10.0
19,SOURCE_OFF,529.3172644332103,9.0
11,SOURCE_OFF,529.3201400000569,8.0
7,SOURCE_ON,529.7197139582515,9.0
12,SOURCE_ON,529.9740319770176,10.0
19,SOURCE_ON,530.3174850973666,11.0
11,SOURCE_ON,530.3524388888108,12.0
4,SOURCE_ON,530.4571280260494,13.0
5,SOURCE_OFF,530.8366896638438,12.0
0,SOURCE_OFF,530.8544062497363,11.0
7,SOURCE_OFF,531.0451326536329,10.0
3,SOURCE_OFF,531.1292950632206,9.0
13,SOURCE_ON,531.3492887719838,10.0
12,SOURCE_OFF,531.5515848929462,9.0
11,SOURCE_OFF,531.6643425878369,8.0
17,SOURCE_ON,531.6903618185737,9.0
19,SOURCE_OFF,531.7810865527958,8.0
5,SOURCE_ON,531.8758662528878,9.0
1,SOURCE_OFF,532.0487490830102,8.0
7,SOURCE_ON,532.6629389070042,9.0
9,SOURCE_ON,532.7105810188964,10.0
17,SOURCE_OFF,532.7422617806649,9.0
19,SOURCE_ON,532.7940798434352,10.0
12,SOURCE_ON,533.0249808478909,11.0
4,SOURCE_OFF,533.2209200686402,10.0
0,SOURCE_ON,533.3161903752663,11.0
1,SOURCE_ON,533.4399385976348,12.0
17,SOURCE_ON,533.7972150903496,13.0
9,SOURCE_OFF,534.4785221311331,12.0
7,SOURCE_OFF,534.6527978053538,11.0
19,SOURCE_OFF,534.6841515110184,10.0
1,SOURCE_OFF,534.7269459648875,9.0
0,SOURCE_OFF,534.7559453210616,8.0
5,SOURCE_OFF,534.7781883293554,7.0
12,SOURCE_OFF,534.8001242414023,6.0
18,SOURCE_OFF,534.8291615283208,5.0
4,SOURCE_ON,535.0264871523417,6.0
5,SOURCE_ON,535.8041609216328,7.0
19,SOURCE_ON,535.8106494710867,8.0
11,SOURCE_ON,535.9137374407009,9.0
7,SOURCE_ON,536.0780095879438,10.0
0,SOURCE_ON,536.2541677942049,11.0
13,SOURCE_OFF,536.4648250550802,10.0
17,SOURCE_OFF,536.5109466907559,9.0
4,SOURCE_OFF,536.5804228968549,8.0
18,SOURCE_ON,536.5997695753642,9.0
6,SOURCE_ON,536.6109484853296,10.0
12,SOURCE_ON,537.0914147510803,11.0
1,SOURCE_ON,537.1307862017227,12.0
11,SOURCE_OFF,537.2677695719648,11.0
4,SOURCE_ON,537.6458956600328,12.0
19,SOURCE_OFF,537.6582612731529,11.0
18,SOURCE_OFF,537.6629812299172,10.0
5,SOURCE_OFF,537.7770707495728,9.0
0,SOURCE_OFF,537.9326917560759,8.0
12,SOURCE_OFF,538.1231877259866,7.0
11,SOURCE_ON,538.2894753250332,8.0
0,SOURCE_ON,539.0138535640467,9.0
5,SOURCE_ON,539.2573260347409,10.0
9,SOURCE_ON,539.3827217971648,11.0
11,SOURCE_OFF,539.9026087058323,10.0
14,SOURCE_ON,540.004649422404,11.0
18,SOURCE_ON,540.0996951200511,12.0
12,SOURCE_ON,540.26409634678,13.0
0,SOURCE_OFF,540.4879381378555,12.0
5,SOURCE_OFF,540.8304503409311,11.0
17,SOURCE_ON,540.9832748668105,12.0
14,SOURCE_OFF,541.1214740820712,11.0
3,SOURCE_ON,541.2369729923441,12.0
7,SOURCE_OFF,541.2737517031413,11.0
19,SOURCE_ON,541.4577914185958,12.0
13,SOURCE_ON,542.0683263561813,13.0
3,SOURCE_OFF,542.2630948862046,12.0
18,SOURCE_OFF,542.4823347102556,11.0
5,SOURCE_ON,542.5708521983121,12.0
7,SOURCE_ON,542.6201449160584,13.0
14,SOURCE_ON,542.6657434534427,14.0
12,SOURCE_OFF,542.8240413629767,13.0
15,SOURCE_ON,543.4303320694376,14.0
17,SOURCE_OFF,543.5734659351946,13.0
3,SOURCE_ON,543.6690568628542,14.0
5,SOURCE_OFF,543.9700796788403,13.0
4,SOURCE_OFF,544.1399382980878,12.0
14,SOURCE_OFF,544.1747878509951,11.0
7,SOURCE_OFF,544.2124665591533,10.0
18,SOURCE_ON,544.3103766842682,11.0
17,SOURCE_ON,544.5913686671166,12.0
15,SOURCE_OFF,544.6179871024109,11.0
9,SOURCE_OFF,544.823906352295,10.0
3,SOURCE_OFF,545.0017139884628,9.0
12,SOURCE_ON,545.118260824901,10.0
11,SOURCE_ON,545.186607173327,11.0
5,SOURCE_ON,545.187081328103,12.0
13,SOURCE_OFF,545.2344169552459,11.0
18,SOURCE_OFF,545.4422151689041,10.0
12,SOURCE_OFF,546.2125289742324,9.0
7,SOURCE_ON,546.2343159252655,10.0
9,SOURCE_ON,546.3896143823929,11.0
15,SOURCE_ON,546.4014406445515,12.0
17,SOURCE_OFF,546.4734936162367,11.0
1,SOURCE_OFF,546.6881188143776,10.0
13,SOURCE_ON,546.7380675476361,11.0
11,SOURCE_OFF,546.8254232113703,10.0
4,SOURCE_ON,547.2142127750275,11.0
14,SOURCE_ON,547.5465313268988,12.0
5,SOURCE_OFF,547.563285867843,11.0
1,SOURCE_ON,547.6970620215666,12.0
16,SOURCE_OFF,547.8661450346614,11.0
13,SOURCE_OFF,547.9068476339609,10.0
11,SOURCE_ON,548.3445363368681,11.0
15,SOURCE_OFF,548.5039371815328,10.0
5,SOURCE_ON,548.6770433705566,11.0
4,SOURCE_OFF,548.8762306034009,10.0
7,SOURCE_OFF,548.9063182168487,9.0
18,SOURCE_ON,548.9235001330924,10.0
1,SOURCE_OFF,548.939121877264,9.0
13,SOURCE_ON,549.0455235535703,10.0
17,SOURCE_ON,549.1393892216454,11.0
14,SOURCE_OFF,549.2049845652616,10.0
19,SOURCE_OFF,549.272839726373,9.0
11,SOURCE_OFF,549.4846556040914,8.0
9,SOURCE_OFF,549.6472544742346,7.0
3,SOURCE_ON,549.9879337698663,8.0
1,SOURCE_ON,550.0078183667234,9.0
16,SOURCE_ON,550.1669004573289,10.0
4,SOURCE_ON,550.1903668475318,11.0
14,SOURCE_ON,550.3971144627399,12.0
17,SOURCE_OFF,550.4359437885738,11.0
15,SOURCE_ON,550.4419409087553,12.0
5,SOURCE_OFF,550.5982648786667,11.0
9,SOURCE_ON,550.6872652256113,12.0
12,SOURCE_ON,550.7274315988146,13.0
11,SOURCE_ON,551.028182744612,14.0
16,SOURCE_OFF,551.2334042519387,13.0
0,SOURCE_ON,551.2929241607545,14.0
13,SOURCE_OFF,551.3842511758244,13.0
1,SOURCE_OFF,551.4367721394725,12.0
15,SOURCE_OFF,551.5328787801271,11.0
14,SOURCE_OFF,551.6679194406142,10.0
4,SOURCE_OFF,552.0299322897207,9.0
3,SOURCE_OFF,552.0596429941287,8.0
18,SOURCE_OFF,552.2027737059658,7.0
12,SOURCE_OFF,552.2339082759272,6.0
0,SOURCE_OFF,552.4258373693712,5.0
13,SOURCE_ON,552.5333164210278,6.0
5,SOURCE_ON,552.674561322299,7.0
15,SOURCE_ON,552.9647313247206,8.0
1,SOURCE_ON,552.9811623810878,9.0
12,SOURCE_ON,553.2965016942012,10.0
18,SOURCE_ON,553.6397904707062,11.0
0,SOURCE_ON,553.6847480717531,12.0
5,SOURCE_OFF,553.6944252800545,11.0
19,SOURCE_ON,553.7011200568164,12.0
7,SOURCE_ON,554.2140892434902,13.0
11,SOURCE_OFF,554.2806897958966,12.0
12,SOURCE_OFF,554.4650296520582,11.0
13,SOURCE_OFF,554.5503380967755,10.0
1,SOURCE_OFF,554.6444787934139,9.0
18,SOURCE_OFF,554.6810580305666,8.0
5,SOURCE_ON,554.7746074028537,9.0
0,SOURCE_OFF,554.8942418135531,8.0
15,SOURCE_OFF,554.9519200453847,7.0
14,SOURCE_ON,554.9925545576267,8.0
17,SOURCE_ON,555.0144805378193,9.0
19,SOURCE_OFF,555.2397204422654,8.0
11,SOURCE_ON,555.3191211520557,9.0
5,SOURCE_OFF,555.809280886701,8.0
1,SOURCE_ON,555.9229303008931,9.0
15,SOURCE_ON,555.9777305059534,10.0
17,SOURCE_OFF,556.3209931861418,9.0
7,SOURCE_OFF,556.7676931183701,8.0
13,SOURCE_ON,556.9845377281843,9.0
9,SOURCE_OFF,556.9938885764648,8.0
14,SOURCE_OFF,557.0481084823364,7.0
5,SOURCE_ON,557.069015196771,8.0
15,SOURCE_OFF,557.2682918904057,7.0
7,SOURCE_ON,557.7797296618911,8.0
3,SOURCE_ON,557.9406665858419,9.0
0,SOURCE_ON,558.0111270453804,10.0
13,SOURCE_OFF,558.0567911967373,9.0
17,SOURCE_ON,558.1120466075671,10.0
9,SOURCE_ON,558.1504885866032,11.0
15,SOURCE_ON,558.3432955236984,12.0
16,SOURCE_ON,558.4185532880618,13.0
12,SOURCE_ON,558.5883729168336,14.0
5,SOURCE_OFF,558.7559277180444,13.0
3,SOURCE_OFF,559.0339823392814,12.0
17,SOURCE_OFF,559.2213696024694,11.0
19,SOURCE_ON,559.2774338176273,12.0
1,SOURCE_OFF,559.5845137138339,11.0
12,SOURCE_OFF,559.6698424839668,10.0
13,SOURCE_ON,559.7162174852639,11.0
5,SOURCE_ON,559.9916404779013,12.0
17,SOURCE_ON,560.3751766501817,13.0
14,SOURCE_ON,560.4160821408983,14.0
7,SOURCE_OFF,560.5013214991146,13.0
3,SOURCE_ON,560.8376041984934,14.0
12,SOURCE_ON,560.9017608678547,15.0
13,SOURCE_OFF,560.9832528956855,14.0
9,SOURCE_OFF,560.9985017915285,13.0
11,SOURCE_OFF,561.0880908328706,12.0
15,SOURCE_OFF,561.2298305295783,11.0
17,SOURCE_OFF,561.4737731186243,10.0
5,SOURCE_OFF,561.4849305201128,9.0
19,SOURCE_OFF,561.8661791556573,8.0
11,SOURCE_ON,562.4526343936635,9.0
5,SOURCE_ON,562.5183905793083,10.0
1,SOURCE_ON,562.5751248206275,11.0
15,SOURCE_ON,562.7695028065162,12.0
7,SOURCE_ON,562.8079300988396,13.0
17,SOURCE_ON,563.0041918830484,14.0
13,SOURCE_ON,563.2194471237245,15.0
7,SOURCE_OFF,563.8129560495785,14.0
14,SOURCE_OFF,563.8408260800715,13.0
5,SOURCE_OFF,563.9852655639556,12.0
12,SOURCE_OFF,563.9864497840372,11.0
3,SOURCE_OFF,564.1366326718265,10.0
13,SOURCE_OFF,564.387498116994,9.0
1,SOURCE_OFF,564.4465699340984,8.0
19,SOURCE_ON,564.4592974088342,9.0
12,SOURCE_ON,565.2063594056417,10.0
0,SOURCE_OFF,565.2166205646524,9.0
13,SOURCE_ON,565.4341600944713,10.0
9,SOURCE_ON,565.5919612493318,11.0
19,SOURCE_OFF,565.6684988949985,10.0
3,SOURCE_ON,565.7343507517113,11.0
6,SOURCE_OFF,565.9591743785234,10.0
5,SOURCE_ON,566.0862490895993,11.0
7,SOURCE_ON,566.1909403360426,12.0
12,SOURCE_OFF,566.6001989525262,11.0
17,SOURCE_OFF,566.7575772334718,10.0
3,SOURCE_OFF,566.7592593720152,9.0
9,SOURCE_OFF,566.8719750387503,8.0
13,SOURCE_OFF,566.900107700737,7.0
1,SOURCE_ON,566.9480584124669,8.0
0,SOURCE_ON,566.9567096666083,9.0
19,SOURCE_ON,566.9938798451722,10.0
11,SOURCE_OFF,567.5822286459634,9.0
12,SOURCE_ON,567.8595722551601,10.0
17,SOURCE_ON,568.0603420803989,11.0
3,SOURCE_ON,568.296621451672,12.0
9,SOURCE_ON,569.0226811340804,13.0
5,SOURCE_OFF,569.074260140862,12.0
7,SOURCE_OFF,569.3646061685037,11.0
13,SOURCE_ON,569.3968092758992,12.0
15,SOURCE_OFF,569.6972147999256,11.0
14,SOURCE_ON,569.7443722894616,12.0
6,SOURCE_ON,569.7763028566471,13.0
11,SOURCE_ON,569.8720196360005,14.0
17,SOURCE_OFF,570.1495237359676,13.0
5,SOURCE_ON,570.1921069137182,14.0
3,SOURCE_OFF,570.2114804396975,13.0
0,SOURCE_OFF,570.3492277875863,12.0
15,SOURCE_ON,570.7374497881767,13.0
10,SOURCE_ON,570.7634862999648,14.0
6,SOURCE_OFF,570.8514513325024,13.0
11,SOURCE_OFF,570.8755437287826,12.0
9,SOURCE_OFF,570.9253423352486,11.0
12,SOURCE_OFF,571.1808867511253,10.0
5,SOURCE_OFF,571.3362374064062,9.0
14,SOURCE_OFF,571.3399347829836,8.0
17,SOURCE_ON,571.6868159046048,9.0
3,SOURCE_ON,571.7030695464821,10.0
15,SOURCE_OFF,571.7378223552673,9.0
10,SOURCE_OFF,571.8162680586271,8.0
0,SOURCE_ON,571.8712138823045,9.0
7,SOURCE_ON,571.8734068501791,10.0
6,SOURCE_ON,572.0231069135356,11.0
13,SOURCE_OFF,572.1201479122149,10.0
1,SOURCE_OFF,572.8691138996204,9.0
14,SOURCE_ON,572.8944438201386,10.0
3,SOURCE_OFF,573.2728926978326,9.0
11,SOURCE_ON,573.3468497468679,10.0
15,SOURCE_ON,573.3794690240538,11.0
9,SOURCE_ON,573.5663816780647,12.0
5,SOURCE_ON,573.6525311312283,13.0
17,SOURCE_OFF,573.7205849231458,12.0
6,SOURCE_OFF,573.9666259580559,11.0
13,SOURCE_ON,574.1122937376892,12.0
19,SOURCE_OFF,574.2734932936661,11.0
1,SOURCE_ON,574.3219923437022,12.0
3,SOURCE_ON,574.4415031166571,13.0
0,SOURCE_OFF,574.453566375701,12.0
15,SOURCE_OFF,574.6558926013043,11.0
5,SOURCE_OFF,574.7391742235981,10.0
12,SOURCE_ON,575.0335575330049,11.0
10,SOURCE_ON,575.2247257509897,12.0
6,SOURCE_ON,575.4007976479045,13.0
0,SOURCE_ON,575.4599717710012,14.0
13,SOURCE_OFF,575.577345300153,13.0
3,SOURCE_OFF,575.5805644720618,12.0
11,SOURCE_OFF,575.6038625749734,11.0
1,SOURCE_OFF,575.9821704167719,10.0
18,SOURCE_ON,576.0546318409715,11.0
7,SOURCE_OFF,576.2144197191768,10.0
9,SOURCE_OFF,576.3805513572555,9.0
19,SOURCE_ON,576.498195978869,10.0
6,SOURCE_OFF,576.6543411603667,9.0
0,SOURCE_OFF,576.6716398879124,8.0
3,SOURCE_ON,576.6917233724968,9.0
10,SOURCE_OFF,576.8117897587848,8.0
11,SOURCE_ON,576.9111992831754,9.0
12,SOURCE_OFF,576.9126065652458,8.0
7,SOURCE_ON,577.3609057442177,9.0
9,SOURCE_ON,577.4789380491077,10.0
13,SOURCE_ON,577.5882943340696,11.0
1,SOURCE_ON,577.6269313188026,12.0
6,SOURCE_ON,577.7429461059008,13.0
19,SOURCE_OFF,577.9307024591409,12.0
16,SOURCE_OFF,577.9846639975752,11.0
11,SOURCE_OFF,578.0947938538075,10.0
5,SOURCE_ON,578.4844718716098,11.0
7,SOURCE_OFF,578.5823712463882,10.0
9,SOURCE_OFF,578.6106711846277,9.0
13,SOURCE_OFF,578.6778785051648,8.0
14,SOURCE_OFF,578.7478343722212,7.0
3,SOURCE_OFF,579.2089822594758,6.0
6,SOURCE_OFF,579.3925018702155,5.0
19,SOURCE_ON,579.4410078899953,6.0
5,SOURCE_OFF,579.5336637198002,5.0
7,SOURCE_ON,579.6222845531319,6.0
11,SOURCE_ON,579.6965881434031,7.0
9,SOURCE_ON,579.8596989181904,8.0
1,SOURCE_OFF,579.968729905274,7.0
18,SOURCE_OFF,580.1509179920898,6.0
6,SOURCE_ON,580.4155558887395,7.0
